-1;0.0;15;5.9049000000000005;1;5.9049000000000005;-1;0.0;
3;5.9049000000000005;2;6.561;-1;0.0;0;5.3144100000000005;
1;5.9049000000000005;-1;0.0;5;7.29;-1;0.0;
-1;0.0;1;5.9049000000000005;4;6.561;-1;0.0;
-1;0.0;5;7.29;-1;0.0;3;5.9049000000000005;
4;6.561;8;8.1;6;8.1;2;6.561;
-1;0.0;7;9.0;-1;0.0;5;7.29;
6;8.1;9;10.0;20;8.1;8;8.1;
5;7.29;11;7.29;7;9.0;-1;0.0;
7;0.0;10;0.0;19;0.0;-1;0.0;
9;10.0;37;8.1;-1;0.0;38;8.1;
8;8.1;-1;0.0;38;8.1;12;6.561;
-1;0.0;13;6.561;11;7.29;15;5.9049000000000005;
12;6.561;-1;0.0;14;7.29;-1;0.0;
38;8.1;-1;0.0;16;6.561;13;6.561;
0;5.3144100000000005;-1;0.0;12;6.561;-1;0.0;
39;7.29;-1;0.0;-1;0.0;14;7.29;
19;9.0;39;7.29;18;7.29;-1;0.0;
40;7.29;-1;0.0;31;6.561;17;8.1;
20;8.1;17;8.1;-1;0.0;9;10.0;
21;7.29;19;9.0;40;7.29;7;9.0;
23;6.561;20;8.1;22;6.561;-1;0.0;
-1;0.0;40;7.29;-1;0.0;21;7.29;
25;5.9049000000000005;21;7.29;24;5.9049000000000005;-1;0.0;
26;5.3144100000000005;-1;0.0;-1;0.0;23;6.561;
-1;0.0;23;6.561;26;5.3144100000000005;-1;0.0;
28;4.7829690000000005;24;5.9049000000000005;-1;0.0;25;5.9049000000000005;
30;3.8742048900000006;-1;0.0;28;4.7829690000000005;-1;0.0;
29;4.3046721;26;5.3144100000000005;-1;0.0;27;4.3046721;
-1;0.0;28;4.7829690000000005;-1;0.0;30;3.8742048900000006;
-1;0.0;27;4.3046721;29;4.3046721;-1;0.0;
32;5.9049000000000005;-1;0.0;36;5.9049000000000005;18;7.29;
-1;0.0;31;6.561;33;5.3144100000000005;-1;0.0;
34;4.7829690000000005;-1;0.0;35;5.3144100000000005;32;5.9049000000000005;
-1;0.0;33;5.3144100000000005;-1;0.0;-1;0.0;
-1;0.0;36;5.9049000000000005;-1;0.0;33;5.3144100000000005;
35;5.3144100000000005;-1;0.0;-1;0.0;31;6.561;
10;9.0;-1;0.0;39;7.29;-1;0.0;
-1;0.0;14;7.29;10;9.0;11;7.29;
17;8.1;16;6.561;-1;0.0;37;8.1;
22;6.561;18;7.29;-1;0.0;20;8.1;
