-1;0.0;15;5.9049000000000005;1;5.9049000000000005;-1;0.0;
3;5.9049000000000005;2;6.561;-1;0.0;0;5.3144100000000005;
1;5.9049000000000005;-1;0.0;5;7.29;-1;0.0;
-1;0.0;1;5.9049000000000005;4;6.561;-1;0.0;
-1;0.0;5;7.29;-1;0.0;3;5.9049000000000005;
4;6.561;8;8.1;6;8.1;2;6.561;
-1;0.0;7;9.0;-1;0.0;5;7.29;
6;8.1;9;8.1;20;10.0;8;8.1;
5;7.29;11;7.29;7;9.0;-1;0.0;
7;9.0;10;7.29;19;9.0;-1;0.0;
9;8.1;37;6.561;-1;0.0;38;6.561;
8;8.1;-1;0.0;38;6.561;12;6.561;
-1;0.0;13;5.9049000000000005;11;7.29;15;5.9049000000000005;
12;6.561;-1;0.0;14;5.9049000000000005;-1;0.0;
38;6.561;-1;0.0;16;6.561;13;5.9049000000000005;
0;5.3144100000000005;-1;0.0;12;6.561;-1;0.0;
39;7.29;-1;0.0;-1;0.0;14;5.9049000000000005;
19;9.0;39;7.29;18;8.1;-1;0.0;
40;9.0;-1;0.0;31;7.29;17;8.1;
20;10.0;17;8.1;-1;0.0;9;8.1;
21;0.0;19;0.0;40;0.0;7;0.0;
23;8.1;20;10.0;22;8.1;-1;0.0;
-1;0.0;40;9.0;-1;0.0;21;9.0;
25;7.29;21;9.0;24;7.29;-1;0.0;
26;6.561;-1;0.0;-1;0.0;23;8.1;
-1;0.0;23;8.1;26;6.561;-1;0.0;
28;5.9049000000000005;24;7.29;-1;0.0;25;7.29;
30;4.7829690000000005;-1;0.0;28;5.9049000000000005;-1;0.0;
29;5.3144100000000005;26;6.561;-1;0.0;27;5.3144100000000005;
-1;0.0;28;5.9049000000000005;-1;0.0;30;4.7829690000000005;
-1;0.0;27;5.3144100000000005;29;5.3144100000000005;-1;0.0;
32;6.561;-1;0.0;36;6.561;18;8.1;
-1;0.0;31;7.29;33;5.9049000000000005;-1;0.0;
34;5.3144100000000005;-1;0.0;35;5.9049000000000005;32;6.561;
-1;0.0;33;5.9049000000000005;-1;0.0;-1;0.0;
-1;0.0;36;6.561;-1;0.0;33;5.9049000000000005;
35;5.9049000000000005;-1;0.0;-1;0.0;31;7.29;
10;7.29;-1;0.0;39;7.29;-1;0.0;
-1;0.0;14;5.9049000000000005;10;7.29;11;7.29;
17;8.1;16;6.561;-1;0.0;37;6.561;
22;8.1;18;8.1;-1;0.0;20;10.0;
